ref_area.label,indicator.label,source.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,2012Q1,689,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 1. Managers,,2012Q1,191,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,,2012Q1,239,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,,2012Q1,132,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,,2012Q1,574,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 1. Managers,,2012Q1,97,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,,2012Q1,184,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,,2012Q1,246,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,,2012Q1,115,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2011Q4,1369,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,,2011Q4,2659,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,,2011Q4,566,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2011Q4,711,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,,2011Q4,1536,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,,2011Q4,144,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2011Q4,659,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,,2011Q4,1123,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,,2011Q4,423,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 1. Managers,,2011Q4,284,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,2011Q4,415,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,2011Q4,379,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,2011Q4,705,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 1. Managers,,2011Q4,189,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,,2011Q4,234,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,,2011Q4,133,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,,2011Q4,597,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 1. Managers,,2011Q4,95,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,,2011Q4,181,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,,2011Q4,245,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,,2011Q4,108,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2011Q3,1390,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,,2011Q3,2774,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,,2011Q3,556,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2011Q3,730,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,,2011Q3,1608,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,,2011Q3,141,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2011Q3,659,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,,2011Q3,1166,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,,2011Q3,415,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 1. Managers,,2011Q3,304,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,2011Q3,419,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,2011Q3,379,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,2011Q3,750,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 1. Managers,,2011Q3,206,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,,2011Q3,248,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,,2011Q3,126,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,,2011Q3,624,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 1. Managers,,2011Q3,98,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,,2011Q3,171,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,,2011Q3,253,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,,2011Q3,126,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2011Q2,1403,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,,2011Q2,2801,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,,2011Q2,563,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2011Q2,717,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,,2011Q2,1615,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,,2011Q2,148,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2011Q2,686,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,,2011Q2,1186,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,,2011Q2,415,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 1. Managers,,2011Q2,297,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,2011Q2,420,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,2011Q2,396,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,2011Q2,756,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 1. Managers,,2011Q2,198,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,,2011Q2,246,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,,2011Q2,134,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,,2011Q2,634,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 1. Managers,,2011Q2,99,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,,2011Q2,174,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,,2011Q2,262,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,,2011Q2,121,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2011Q1,1365,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,,2011Q1,2819,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,,2011Q1,564,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2011Q1,717,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,,2011Q1,1619,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,,2011Q1,148,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2011Q1,648,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,,2011Q1,1201,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,,2011Q1,415,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 1. Managers,,2011Q1,295,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,2011Q1,394,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,2011Q1,415,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,2011Q1,756,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 1. Managers,,2011Q1,194,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,,2011Q1,240,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,,2011Q1,147,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,,2011Q1,630,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
